RecipeID,IngredientID
507566,2950
507566,0
507566,2951
507566,1029
507566,146
507566,157
507566,49
507566,53
507566,408
507566,406
507566,58
507566,2952
507566,2953
507566,255
507566,231
507583,0
507583,395
507583,80
507583,3
507583,82
507583,1823
507583,2954
507583,666
507583,85
507583,665
507583,188
507583,1729
507504,268
507504,49
507504,965
507504,198
507504,476
507504,212
507504,2317
507504,1174
507504,1295
507506,369
507506,157
507506,49
507506,68
507506,182
507506,1408
507506,196
507506,31
507506,737
507506,987
507506,240
507506,3
507506,4
507506,153
507507,733
507507,157
507507,672
507507,1029
507507,1186
507507,567
507507,316
507507,2197
507507,370
507497,1555
507497,258
507472,807
507472,14
507472,68
507472,44
507472,26
507472,33
507472,1721
507472,281
507472,3
507472,111
507472,94
507472,102
507472,78
507472,103
507472,436
507472,191
507489,561
507489,157
507489,280
507489,601
507489,68
507489,1116
507489,58
507489,111
507489,106
507489,110
507489,3
507489,407
507490,110
507490,14
507490,89
507490,280
507490,3
507483,0
507483,2955
507483,316
507483,2
507483,49
507483,159
507483,708
507483,134
507483,240
507483,25
507467,753
507467,369
507467,79
507467,82
507467,332
507467,183
507467,2626
507467,497
507467,0
507467,339
507467,257
507478,330
507478,0
507478,956
507478,415
507478,804
507478,72
507478,49
507478,445
507478,59
507478,413
507478,73
507465,105
507465,79
507465,314
507465,429
507465,72
507465,0
507465,82
507465,829
507465,12
507451,111
507451,33
507451,360
507451,78
507451,102
507451,3
507451,14
507451,89
507451,97
507451,95
507451,68
507451,44
507451,77
507450,33
507450,397
507450,102
507450,212
507450,2097
507450,2438
507450,394
507450,332
507450,1900
507441,107
507441,172
507441,93
507441,2566
507441,97
507432,14
507432,100
507432,938
507432,44
507432,117
507432,77
507434,1305
507434,94
507434,807
507434,95
507434,436
507434,103
507434,30
507434,2956
507417,2957
507417,2369
507417,1858
507417,1095
507417,2575
507417,343
507417,1430
507417,157
507417,487
507417,735
507417,265
507417,316
507417,324
507417,126
507416,802
507416,68
507416,215
507416,31
507423,2958
507423,68
507423,27
507423,280
507423,110
507423,111
507423,78
507423,3
507423,263
507423,898
507410,111
507410,110
507410,469
507410,27
507410,116
507410,2959
507410,2700
507398,105
507398,1833
507398,158
507398,1906
507398,685
507398,933
507398,422
507398,272
507398,188
507398,428
507398,0
507398,212
507398,301
507398,1327
507398,2081
507414,27
507414,317
507414,49
507414,68
507414,230
507414,3
507414,161
507414,336
507414,97
507414,85
507414,1
507414,157
507414,48
507414,552
507397,25
507397,183
507397,941
507397,12
507397,212
507397,2139
507409,2566
507409,33
507409,1171
507409,1218
507409,212
507409,357
507409,567
507409,74
507409,518
507409,78
507409,80
507409,68
507409,601
507409,369
507361,802
507361,1278
507361,892
507361,669
507375,157
507375,314
507375,57
507375,1136
507375,1166
507375,115
507375,188
507375,59
507375,3
507387,733
507387,927
507387,2225
507387,138
507387,129
507387,167
507387,1821
507387,602
507387,734
507387,111
507387,2960
507383,956
507383,2961
507383,2962
507383,0
507383,157
507383,985
507383,706
507383,1035
507383,3
507383,4
507365,14
507365,25
507365,100
507365,2242
507365,240
507365,395
507365,117
507365,46
507365,43
507365,77
507372,336
507372,309
507372,55
507372,153
507372,57
507372,212
507372,161
507372,637
507372,169
507372,705
507372,1350
507345,2067
507345,80
507345,126
507345,143
507345,212
507345,82
507345,196
507345,637
507345,195
507345,32
507345,210
507345,68
507345,136
507345,49
507345,2370
507345,134
507345,1174
507342,0
507342,157
507342,137
507342,396
507342,288
507342,317
507342,14
507342,3
507329,2835
507329,54
507329,1560
507329,68
507329,943
507329,2757
507329,288
507348,372
507348,2076
507348,240
507348,1238
507348,1653
507348,68
507327,752
507327,3
507327,44
507327,0
507327,57
507327,1
507327,157
507327,706
507327,79
507327,161
507327,43
507327,45
507327,1009
507327,1949
507327,138
507349,802
507349,94
507349,103
507349,3
507349,1486
507349,89
507349,68
507330,2746
507330,68
507330,697
507330,1574
507330,3
507330,2491
507330,0
507330,802
507330,946
507330,439
507358,1271
507358,1417
507358,478
507358,504
507358,1339
507358,1166
507358,1777
507358,212
507358,82
507358,115
507358,422
507315,2963
507315,44
507315,95
507315,31
507315,111
507323,1003
507323,2622
507323,735
507323,68
507323,452
507323,94
507323,601
507323,1090
507323,122
507323,2005
507321,417
507321,137
507321,288
507321,45
507317,830
507317,14
507317,6
507317,93
507317,3
507317,31
507317,700
507317,95
507317,44
507319,1192
507319,85
507319,255
507319,0
507319,49
507319,59
507319,408
507319,559
507292,44
507292,14
507292,440
507292,78
507292,3
507292,2964
507292,95
507292,759
507292,94
507292,100
507292,110
507307,44
507307,111
507307,3
507307,508
507307,14
507307,95
507307,1981
507307,110
507307,78
507307,102
507307,108
507307,107
507297,49
507297,332
507297,2262
507297,231
507297,184
507297,183
507297,72
507297,3
507297,357
507297,0
507297,1044
507297,623
507297,228
507295,585
507295,72
507295,111
507295,190
507295,208
507314,307
507314,693
507314,970
507314,2117
507314,93
507305,1389
507305,179
507291,182
507291,287
507291,2283
507291,701
507291,292
507291,962
507293,317
507293,33
507293,316
507293,97
507293,2965
507293,27
507293,157
507293,653
507293,68
507293,2966
507293,122
507293,45
507298,107
507298,2719
507298,376
507298,1145
507278,1708
507278,3
507278,396
507278,157
507278,316
507278,1249
507278,184
507278,1431
507278,68
507278,90
507278,1521
507282,1058
507282,369
507282,49
507282,157
507282,158
507282,612
507282,382
507282,827
507282,172
507282,505
507282,93
507282,226
507282,377
507286,33
507286,111
507286,78
507286,3
507286,102
507286,2775
507286,107
507286,369
507286,27
507286,2480
507286,713
507286,785
507289,440
507289,111
507289,27
507289,102
507289,137
507289,1749
507270,137
507270,704
507270,276
507270,315
507270,44
507270,508
507270,169
507263,63
507263,44
507263,1229
507263,2967
507263,2968
507263,2969
507263,985
507263,773
507275,1271
507275,172
507275,505
507275,480
507275,74
507275,67
507275,126
507275,93
507275,0
507275,54
507275,1074
507275,3
507275,161
507275,255
507256,473
507256,55
507256,157
507256,1061
507256,68
507256,2970
507256,3
507256,4
507256,44
507256,33
507256,89
507271,89
507271,110
507271,14
507271,111
507271,3
507271,1293
507271,532
507271,2218
507271,439
507271,522
507271,77
507258,79
507258,97
507258,468
507258,89
507258,25
507258,33
507258,1295
507258,470
507258,82
507258,104
507258,968
507258,2404
507248,1266
507248,1192
507248,50
507248,0
507248,429
507236,113
507236,725
507236,111
507236,68
507236,0
507236,754
507236,2203
507236,1401
507236,518
507236,1822
507236,3
507236,1694
507238,45
507238,2679
507238,8
507238,93
507238,72
507238,140
507238,79
507238,647
507244,713
507244,2971
507244,831
507244,433
507250,1601
507250,576
507250,301
507250,93
507247,426
507247,487
507247,49
507247,899
507247,48
507249,2972
507249,210
507249,49
507249,79
507249,195
507249,193
507249,111
507241,473
507241,288
507241,140
507241,503
507241,1300
507241,943
507241,27
507241,97
507222,175
507222,280
507222,49
507222,1404
507222,172
507222,2973
507222,408
507222,480
507217,97
507217,157
507217,421
507217,63
507217,1805
507217,2974
507217,269
507217,67
507217,773
507217,58
507170,44
507170,100
507170,2975
507170,95
507170,78
507170,3
507170,14
507170,33
507170,111
507170,103
507227,254
507227,56
507227,1000
507227,1004
507227,280
507227,278
507227,1076
507227,269
507227,122
507166,1385
507166,2976
507166,287
507176,111
507176,45
507176,44
507176,14
507176,325
507176,95
507176,33
507176,102
507176,3
507176,713
507176,77
507176,89
507205,44
507205,110
507205,3
507205,80
507205,436
507205,82
507205,89
507205,500
507205,728
507205,1880
507205,25
507205,1198
507205,14
507205,1650
507167,319
507167,0
507167,93
507167,226
507167,49
507167,79
507167,161
507167,59
507199,2977
507199,14
507199,280
507199,68
507199,27
507199,580
507199,532
507199,1097
507210,0
507210,332
507210,231
507210,48
507210,111
507210,279
507210,161
507210,3
507210,59
507210,429
507210,577
507210,623
507210,227
507210,2263
507210,167
507210,129
507210,309
507169,2976
507169,2978
507169,2979
507224,480
507224,1004
507224,49
507224,172
507224,2473
507224,1768
507224,93
507224,999
507224,3
507224,1092
507224,11
507224,401
507198,741
507198,157
507198,158
507198,889
507198,57
507198,0
507198,553
507198,1029
507198,342
507198,748
507198,68
507198,143
507198,408
507198,3
507198,815
507226,170
507226,44
507226,0
507226,1081
507226,992
507226,269
507226,3
507226,4
507226,287
507226,2426
507184,2058
507184,44
507184,0
507184,157
507184,55
507184,1029
507184,146
507184,49
507184,1358
507184,2980
507184,773
507184,59
507184,3
507184,357
507184,27
507184,184
507184,74
507184,336
507184,2981
507184,292
507190,2982
507190,14
507190,280
507190,68
507190,2983
507190,1407
507190,694
507190,382
507190,95
507190,2215
507171,1703
507171,2984
507171,94
507171,482
507171,79
507171,647
507192,6
507192,231
507192,49
507192,74
507192,3
507192,357
507192,438
507192,1553
507192,2191
507192,705
507192,1416
507192,44
507155,255
507155,157
507155,55
507155,1
507155,1028
507155,66
507155,1229
507155,89
507155,167
507155,2985
507155,653
507155,2986
507155,3
507155,357
507144,137
507144,157
507144,3
507144,50
507144,4
507144,134
507144,464
507144,42
507144,25
507154,2987
507154,0
507154,79
507154,197
507153,396
507153,157
507153,3
507153,4
507153,67
507153,2988
507153,89
507153,27
507153,645
507153,163
507153,94
507156,2531
507156,44
507156,45
507156,679
507156,981
507156,828
507156,1233
507156,1280
507151,473
507151,137
507151,1231
507151,1033
507151,422
507151,889
507151,478
507151,2989
507151,226
507151,598
507151,4
507151,143
507151,188
507128,741
507128,2228
507128,157
507128,49
507128,54
507128,178
507128,773
507128,3
507128,4
507128,567
507128,89
507128,778
507128,198
507128,407
507128,58
507128,100
507128,48
507130,3
507130,255
507130,0
507130,1724
507130,2262
507130,82
507130,764
507130,231
507134,2655
507134,172
507134,111
507134,451
507134,122
507134,2060
507134,369
507134,57
507134,11
507134,140
507134,2990
507133,63
507133,0
507133,25
507133,45
507133,602
507133,2104
507133,188
507133,297
507138,396
507138,2685
507138,1030
507138,2210
507138,660
507138,94
507138,67
507138,143
507138,1931
507136,2609
507136,137
507136,2
507136,57
507136,196
507136,681
507136,94
507136,742
507136,3
507136,82
507136,188
507136,294
507114,1334
507114,183
507114,3
507114,0
507114,140
507114,356
507114,2991
507114,1075
507115,2374
507115,14
507115,44
507115,2511
507115,27
507115,89
507115,90
507115,3
507115,4
507121,564
507121,49
507121,94
507121,0
507121,3
507121,138
507106,0
507106,438
507106,85
507106,332
507106,289
507106,338
507106,161
507106,231
507106,1044
507105,150
507105,1256
507105,0
507105,79
507105,82
507105,137
507105,157
507094,326
507094,98
507094,2992
507094,1465
507094,95
507094,2993
507094,78
507094,2994
507094,2995
507094,667
507094,2996
507094,1429
507094,103
507094,68
507110,216
507110,79
507110,143
507110,357
507110,81
507110,196
507110,864
507110,168
507110,74
507110,1703
507110,601
507110,184
507110,93
507110,1093
507110,49
507086,44
507086,242
507086,700
507086,14
507086,1974
507086,514
507086,1496
507086,101
507101,33
507101,100
507101,78
507101,3
507101,27
507101,89
507101,44
507101,669
507109,0
507109,2
507109,49
507109,396
507109,146
507109,553
507109,68
507109,143
507109,685
507109,161
507109,3
507109,184
507109,391
507109,338
507109,231
507051,2997
507051,825
507051,111
507051,103
507051,487
507069,2998
507069,9
507069,1504
507069,3
507069,4
507054,1006
507054,314
507054,0
507054,129
507054,1271
507054,2999
507054,497
507054,504
507054,729
507054,74
507054,339
507054,67
507054,196
507054,357
507072,137
507072,2
507072,49
507072,110
507072,134
507072,46
507072,753
507072,316
507072,90
507072,45
507072,176
507064,581
507064,437
507064,111
507064,94
507064,103
507063,43
507063,342
507063,86
507063,3000
507063,311
507045,44
507045,43
507045,111
507045,14
507045,110
507045,78
507045,3
507045,2257
507052,186
507052,143
507052,2394
507052,374
507052,94
507052,82
507052,118
507052,80
507052,469
507052,336
507052,615
507052,163
507052,138
507026,620
507026,3001
507026,3002
507026,644
507026,1998
507026,111
507026,3
507026,332
507013,268
507013,706
507013,79
507013,82
507013,25
507013,33
507013,71
507013,269
507013,436
507013,5
507013,3003
507013,705
507013,231
507041,54
507041,240
507041,111
507041,1035
507019,269
507019,473
507019,277
507019,905
507019,157
507019,54
507019,3
507019,161
507019,1709
507019,58
507019,45
507019,137
507027,3004
507027,122
507027,97
507027,74
507027,3
507027,513
507027,111
507027,1838
507020,3005
507020,782
507020,3006
507020,440
507020,364
507020,3007
507020,3008
506960,89
506960,44
506960,27
506960,539
506960,376
506960,111
506960,3
506960,754
507011,396
507011,79
507011,1479
507011,2528
507011,44
507011,234
507011,2088
507011,3009
507011,3010
506966,393
506966,1537
506966,90
506966,14
506971,0
506971,170
506971,49
506971,316
506971,393
506971,264
506971,231
506971,1300
506971,2536
506971,14
506971,3011
506979,2982
506979,14
506979,68
506979,97
506979,3012
506979,668
506979,37
506977,1551
506977,25
506977,72
506977,67
506977,79
506977,291
506977,1720
506977,48
506977,1174
506977,268
506977,183
506965,54
506965,105
506965,288
506965,473
506965,14
506965,317
506965,3
506965,81
506965,97
507001,3013
507001,157
507001,2000
507001,196
507001,32
507001,1508
507001,27
507001,1434
507001,0
507001,1608
507001,984
507001,182
507001,31
506976,44
506976,110
506976,357
506976,89
506976,292
506976,157
506976,67
506976,2198
506976,2278
506976,3014
506978,239
506978,1782
506978,110
506978,747
506978,302
506978,422
506978,309
506978,507
506978,111
506978,294
506978,153
506950,3015
506950,1028
506950,2170
506950,3016
506947,1741
506947,0
506947,339
506947,3017
506947,196
506947,637
506947,150
506947,170
506947,178
506947,49
506947,68
506947,1029
506964,1588
506964,282
506964,756
506964,713
506964,212
506964,107
506964,802
506969,3018
506969,110
506969,3019
506969,79
506969,103
506969,30
506969,827
506969,44
506943,5
506943,155
506943,502
506943,1598
506943,157
506943,49
506943,1477
506943,169
506943,0
506943,240
506943,2229
506943,316
506943,3020
506941,725
506941,68
506941,33
506941,79
506941,130
506941,50
506925,97
506925,1392
506925,393
506925,45
506925,332
506925,3021
506925,170
506925,231
506906,1119
506906,63
506906,736
506906,665
506906,493
506906,377
506906,440
506906,89
506906,1090
506906,438
506906,94
506906,480
506906,1004
506923,1008
506923,992
506923,833
506923,0
506923,3
506923,1479
506923,1138
506923,976
506922,33
506922,94
506922,44
506922,43
506922,111
506922,14
506922,95
506922,437
506922,31
506922,104
506922,409
506922,36
506917,2489
506917,887
506917,0
506917,49
506917,157
506917,158
506917,178
506917,58
506917,1250
506917,773
506917,339
506917,82
506917,1165
506917,68
506903,276
506903,480
506903,49
506903,126
506903,172
506903,72
506915,896
506915,111
506915,3
506915,395
506888,1608
506888,0
506888,438
506888,338
506888,670
506891,372
506891,1512
506891,226
506891,94
506891,369
506891,309
506891,310
506891,2724
506891,153
506891,0
506891,3
506891,357
506892,2409
506892,31
506892,1401
506892,68
506892,93
506895,3022
506895,376
506895,2719
506889,110
506889,68
506889,15
506889,0
506889,111
506889,539
506885,3023
506885,49
506885,2359
506885,1598
506885,408
506885,406
506885,2399
506885,126
506885,4
506885,2430
506884,607
506884,0
506884,68
506884,1336
506884,111
506896,530
506896,2127
506896,808
506893,33
506893,78
506893,102
506893,100
506893,3
506893,3024
506893,210
506893,27
506893,678
506893,3025
506893,3026
506893,369
506893,822
506893,77
506893,89
506893,72
506883,396
506883,1032
506883,229
506883,734
506883,68
506883,1033
506883,45
506867,2162
506867,904
506867,832
506867,924
506867,430
506867,314
506867,49
506867,143
506867,144
506867,145
506867,59
506867,3
506867,1029
506867,146
506867,1609
506864,173
506864,309
506864,57
506864,2622
506864,172
506864,107
506864,82
506869,393
506869,478
506869,1198
506869,288
506869,14
506869,89
506869,110
506869,436
506869,488
506875,498
506875,1072
506875,808
506875,829
506875,194
506875,868
506875,3027
506868,44
506868,751
506868,157
506868,3028
506868,396
506868,553
506868,464
506868,110
506868,316
506868,45
506868,90
506854,268
506854,54
506854,206
506854,334
506854,79
506854,3029
506854,49
506854,50
506854,765
506854,1891
506854,1083
506854,150
506854,6
506854,82
506876,3030
506876,27
506876,89
506876,1389
506876,90
506876,203
506872,301
506872,3031
506850,137
506850,157
506850,141
506850,317
506850,288
506850,660
506850,14
506850,42
506850,46
506850,45
506850,44
506850,79
506850,82
506838,3032
506838,465
506838,157
506838,598
506838,161
506838,80
506838,67
506837,558
506837,1174
506837,231
506837,3033
506837,106
506837,79
506837,4
506847,89
506847,1579
506847,44
506847,2970
506847,3
506847,4
506822,1963
506822,172
506822,480
506822,0
506822,93
506822,377
506822,82
506822,1068
506822,11
506820,97
506820,273
506820,49
506820,2839
506820,326
506820,187
506820,3034
506820,3
506820,647
506820,943
506820,785
506820,2835
506820,952
506820,103
506820,970
506820,681
506820,806
506820,85
506820,182
506820,1908
506828,1135
506828,756
506828,1041
506828,1068
506828,170
506828,2003
506828,953
506828,0
506828,1914
506828,493
506828,1634
506828,31
506828,49
506785,1224
506785,329
506785,598
506785,161
506785,431
506785,1032
506785,618
506785,153
506785,2
506785,2432
506785,3035
506785,277
506785,155
506775,63
506775,93
506775,172
506775,0
506775,67
506775,161
506781,1960
506781,644
506781,3001
506781,3002
506781,530
506787,1817
506787,231
506787,291
506787,230
506787,3
506787,161
506787,67
506787,14
506752,683
506752,157
506752,67
506752,79
506752,647
506752,58
506752,280
506752,3036
506752,113
506799,3037
506799,282
506799,33
506799,103
506799,102
506799,78
506799,94
506799,3
506799,115
506799,97
506799,26
506799,72
506799,158
506799,1035
506776,576
506776,828
506776,89
506776,1694
506776,2237
506813,3038
506813,423
506813,171
506813,68
506813,316
506802,1567
506802,1873
506802,0
506802,438
506802,408
506802,3
506802,357
506802,1798
506802,370
506804,33
506804,108
506804,44
506804,14
506804,111
506804,72
506804,78
506804,3039
506812,473
506812,2
506812,0
506812,3
506812,161
506812,577
506812,1167
506812,257
506738,25
506738,216
506738,33
506738,667
506738,102
506738,887
506738,14
506738,95
506738,669
506768,0
506768,49
506768,342
506768,602
506768,94
506768,184
506768,183
506768,144
506768,3
506768,3040
506768,288
506754,137
506754,309
506754,478
506754,1
506754,277
506754,316
506771,2472
506771,1470
506771,497
506771,3041
506771,57
506771,598
506771,161
506771,291
506720,0
506720,438
506720,183
506720,196
506720,126
506720,171
506720,49
506720,93
506720,52
506720,395
506732,1119
506732,76
506732,57
506732,309
506732,94
506732,1346
506732,158
506732,452
506732,172
506719,2199
506719,43
506719,2392
506719,171
506719,111
506719,79
506719,137
506719,1906
506719,292
506719,309
506726,487
506726,94
506726,27
506726,3042
506726,147
506726,33
506726,102
506726,31
506726,191
506726,32
506726,3
506726,15
506726,1035
506705,89
506705,14
506705,3
506705,111
506705,3043
506705,240
506705,6
506705,95
506707,332
506707,163
506707,3044
506707,2287
506707,316
506707,633
506707,227
506707,137
506707,1128
506710,0
506710,157
506710,49
506710,1029
506710,338
506710,391
506710,59
506710,647
506710,3
506710,146
506710,43
506710,231
506710,1983
506710,1166
506701,3045
506701,1081
506701,780
506701,439
506701,1182
506701,68
506696,473
506696,44
506696,3
506696,4
506696,89
506696,435
506696,288
506696,80
506680,696
506680,576
506680,715
506680,2546
506680,89
506665,421
506665,2992
506665,110
506665,78
506665,3046
506665,408
506665,48
506665,510
506665,81
506665,3
506678,1192
506678,1058
506678,276
506678,1350
506678,157
506678,382
506678,708
506678,451
506678,172
506678,450
506678,49
506678,59
506652,807
506652,1251
506652,14
506652,45
506652,103
506652,436
506652,1017
506652,194
506652,94
506652,215
506652,33
506652,102
506652,3
506652,1673
506652,1680
506652,77
506652,89
506675,85
506675,3047
506675,886
506675,1008
506675,3
506675,161
506675,1848
506675,1075
506675,1477
506675,1555
506654,408
506654,49
506654,268
506654,494
506654,72
506654,68
506654,932
506654,3
506656,1817
506656,15
506656,291
506656,282
506656,1225
506656,172
506656,708
506656,440
506656,146
506656,1853
506656,451
506656,428
506656,302
506656,57
506656,1004
506656,126
506656,4
506656,188
506656,1906
506651,68
506651,89
506651,44
506651,3045
506651,3
506651,802
506651,846
506651,31
506651,38
506648,157
506648,49
506648,0
506648,3
506648,191
506648,518
506648,103
506648,161
506648,81
506648,1634
506648,12
506648,54
506648,68
506648,1629
506648,93
506648,1268
506632,68
506632,693
506632,780
506632,111
506632,2095
506632,1596
506630,3048
506630,71
506630,14
506630,215
506630,216
506630,95
506630,31
506630,114
506611,2034
506611,2324
506611,110
506611,132
506611,1981
506611,14
506611,1607
506611,3049
506611,3050
506611,718
506611,321
506626,68
506626,2117
506626,107
506626,100
506626,693
506626,1981
506606,396
506606,14
506606,317
506606,1951
506606,3051
506606,113
506606,427
506606,553
506602,1060
506602,14
506602,899
506602,1611
506602,184
506602,79
506602,161
506602,317
506602,804
506602,137
506601,2128
506601,97
506601,49
506601,144
506601,1192
506601,637
506601,400
506601,223
506588,64
506588,1430
506588,1838
506588,889
506588,157
506588,429
506588,126
506588,0
506592,1350
506592,0
506592,49
506592,52
506592,111
506592,59
506592,101
506592,395
506592,1555
506592,237
506595,429
506595,146
506595,445
506595,339
506595,93
506595,413
506595,395
506595,0
506595,81
506595,52
506595,2119
506595,114
506595,3052
506595,2226
506595,1996
506595,8
506561,252
506561,1389
506561,417
506561,157
506597,150
506597,44
506597,14
506597,111
506597,94
506597,95
506597,120
506597,110
506597,102
506597,78
506597,3
506597,103
506597,363
506597,713
506549,1303
506549,747
506549,14
506549,231
506549,212
506549,161
506549,369
506589,1341
506589,523
506589,15
506589,3
506583,44
506583,157
506583,57
506583,55
506583,3053
506583,110
506583,1731
506583,500
506583,6
506583,89
506583,613
506583,1789
506583,3054
506583,1585
506583,3055
506583,3056
506583,72
506583,11
506583,80
506583,169
506583,3
506583,161
506583,81
506553,757
506553,1578
506553,78
506553,745
506553,3
506553,14
506553,111
506553,1454
506553,369
506553,116
506553,263
506553,31
506553,3057
506514,3058
506514,802
506514,844
506514,628
506514,8
506514,183
506514,439
506514,171
506514,0
506514,316
506528,277
506528,3059
506528,158
506528,334
506528,111
506528,68
506528,279
506528,332
506528,883
506528,1459
506517,585
506517,2161
506517,3060
506517,910
506517,520
506517,912
506517,1387
506520,542
506520,27
506520,2127
506520,3061
506520,757
506520,590
506520,1905
506520,745
506520,102
506520,78
506520,3
506520,3062
506529,49
506529,959
506529,257
506529,2437
506529,183
506529,0
506532,3063
506532,44
506532,49
506532,231
506532,230
506531,157
506531,15
506531,33
506531,3
506531,81
506531,369
506531,161
506525,165
506525,802
506525,94
506525,3
506525,36
506525,532
506525,77
506525,542
506511,173
506511,79
506511,357
506511,798
506511,1004
506511,49
506511,133
506511,269
506511,438
506511,30
506511,231
506488,319
506488,3064
506488,1
506488,421
506488,0
506488,892
506488,321
506488,480
506488,68
506488,279
506488,93
506488,377
506488,59
506488,429
506488,3
506427,548
506427,231
506427,0
506427,226
506427,429
506427,196
506427,1931
506427,3
506427,4
506427,188
506496,1032
506496,43
506496,332
506496,143
506496,196
506496,1228
506496,1030
506496,157
506496,288
506485,1363
506485,1395
506485,110
506485,67
506485,81
506485,598
506485,647
506485,27
506485,89
506485,2645
506485,280
506483,2482
506483,2011
506483,417
506483,3065
506483,2654
506483,3066
506459,110
506459,122
506459,102
506459,78
506459,3
506459,68
506459,3056
506430,110
506430,78
506430,111
506430,3
506430,102
506430,97
506430,27
506430,15
506395,110
506395,111
506395,78
506395,14
506395,89
506395,280
506395,116
506389,782
506389,360
506389,3067
506389,14
506389,44
506389,110
506389,1264
506389,3
506389,116
506389,78
506386,1503
506386,2298
506386,68
506386,215
506386,72
506386,2076
506386,1097
506386,263
506386,572
506386,912
506355,2993
506355,111
506355,68
506355,89
506356,802
506356,111
506356,31
506360,2897
506360,137
506360,860
506360,1008
506360,3068
506360,93
506360,601
506343,3
506343,80
506343,74
506343,773
506343,513
506343,81
506343,161
506343,67
506343,170
506343,1104
506310,97
506310,332
506310,3017
506310,110
506310,397
506310,79
506310,4
506310,15
506310,303
506326,1440
506326,14
506326,280
506326,3069
506326,1712
506326,2215
506326,694
506312,276
506312,1873
506312,0
506312,316
506308,325
506308,89
506308,219
506309,597
506309,79
506309,111
506309,1004
506309,49
506309,3070
506309,303
506303,203
506303,2759
506303,73
506303,1026
506303,157
506303,3
506303,4
506306,170
506306,0
506306,52
506306,413
506306,48
506324,49
506324,332
506324,72
506324,183
506324,111
506324,504
506324,3
506324,438
506324,1251
506304,1124
506304,49
506304,507
506304,68
506304,2383
506304,111
506304,172
506304,2473
506304,2004
506304,3071
506305,44
506305,111
506305,14
506305,33
506305,360
506305,102
506305,3
506305,31
506305,45
506305,95
506305,576
506305,38
506305,3072
506321,2278
506321,157
506321,85
506321,1136
506321,1402
506321,299
506321,1133
506321,143
506321,1505
506321,917
506321,3073
506321,68
506321,280
506321,1508
506321,3
506260,426
506260,1710
506260,2916
506260,729
506260,210
506260,55
506260,920
506260,644
506260,80
506268,97
506268,1485
506268,49
506268,252
506268,301
506268,294
506268,172
506268,1782
506268,3074
506220,110
506220,219
506220,111
506220,3
506220,103
506220,25
506220,14
506220,68
506220,3075
506220,27
506220,3076
506220,542
506245,44
506245,3077
506245,111
506245,14
506245,2572
506245,3078
506245,1010
506245,78
506245,758
506245,3
506245,860
506245,77
506206,468
506206,332
506206,97
506206,279
506206,429
506206,3079
506206,158
506206,157
506206,206
506206,48
506206,3080
506206,52
506226,3081
506226,3082
506226,516
506223,1675
506223,3083
506223,3084
506223,3085
506223,1170
506221,2438
506221,3086
506221,3087
506221,41
506221,838
506221,72
506234,440
506234,172
506234,451
506234,0
506234,68
506234,480
506234,1733
506234,94
506234,507
506234,59
506240,30
506240,31
506240,970
506240,93
506240,68
506224,1675
506224,2940
506224,3088
506224,537
506224,1145
506224,3089
506225,1675
506225,3083
506225,2433
506225,537
506225,3090
506238,1195
506238,278
506238,183
506238,157
506238,429
506238,94
506238,184
506238,3
506238,4
506238,126
506222,1675
506222,2978
506222,3091
506222,537
506222,531
506222,3092
506236,33
506236,122
506236,1728
506236,501
506236,76
506236,291
506236,3
506236,136
506199,718
506199,100
506199,44
506199,43
506199,95
506199,14
506178,396
506178,2621
506178,157
506178,27
506178,1486
506178,163
506178,530
506178,184
506178,3
506178,4
506178,660
506193,1801
506193,3093
506193,2213
506187,2107
506187,157
506187,626
506187,49
506187,886
506187,68
506187,210
506187,3094
506141,155
506141,85
506141,157
506141,665
506141,153
506141,72
506141,0
506141,438
506141,3
506141,4
506142,2188
506142,146
506142,63
506142,1029
506142,11
506142,408
506142,429
506142,1559
506157,44
506157,2705
506157,253
506157,1542
506157,49
506157,68
506157,2644
506175,110
506175,113
506175,111
506175,3
506175,2746
506175,27
506175,900
506143,137
506143,1724
506143,1029
506143,3095
506143,68
506143,1839
506143,3096
506143,879
506143,258
506144,1872
506144,345
506144,2318
506144,2
506144,735
506144,3028
506144,146
506144,1029
506136,33
506136,78
506136,79
506136,3097
506136,111
506136,14
506136,236
506136,678
506136,97
506136,395
506136,108
506106,2034
506106,2362
506106,370
506106,1029
506106,67
506106,74
506106,230
506106,79
506106,4
506106,672
506106,853
506126,3098
506126,1679
506126,223
506126,2438
506126,428
506104,3099
506104,25
506104,268
506104,79
506104,82
506104,56
506104,133
506104,48
506104,47
506104,236
506104,972
506139,356
506139,3
506139,44
506139,433
506068,185
506068,3100
506068,48
506068,395
506068,825
506068,1566
506068,187
506068,161
506068,212
506068,0
506068,157
506068,429
506068,134
506068,68
506068,465
506068,916
506068,1004
506068,195
506068,192
506068,196
506068,194
506078,125
506078,240
506078,506
506078,1167
506078,0
506078,458
506078,647
506073,14
506073,1729
506073,111
506073,78
506073,3
506073,102
506073,95
506073,754
506073,282
506073,1082
506073,3101
506072,2518
506072,77
506072,89
506072,964
506072,785
506090,3102
506090,182
506090,607
506090,49
506090,168
506090,681
506090,864
506090,3
506090,82
506090,3103
506090,443
506090,3065
506090,3104
506090,3105
506090,319
506090,401
506090,48
506090,565
506090,3106
506039,163
506039,2679
506039,184
506039,67
506039,3
506039,80
506039,4
506039,377
506058,1955
506058,3107
506058,176
506058,157
506058,49
