InteractionId,UserId,RecipeId,Type
4298,2001722259,492484,Like
4299,135887,506822,Save
4300,1711756,499928,Vote
4301,135870,501370,Like
4302,2000523106,490397,Like
4303,2713607,534760,Vote
4304,1803073769,481390,Vote
4305,2001683182,493709,Save
4306,42844796,475780,Save
4307,2710754,502407,Like
4308,2704091,509775,Save
4309,1803019366,521591,Save
4310,2205551,507138,Like
4311,48451,486688,Like
4312,2412216,512979,Like
4313,2000363928,525818,Vote
4314,2447476,487811,Like
4315,2859859,537543,Like
4316,2001461293,518051,Vote
4317,1802652326,499458,Vote
4318,2001953175,519533,Vote
4319,2001277101,503933,Vote
4320,102724,499485,Vote
4321,1271524,522861,Like
4322,1802771738,537351,Vote
4323,11433866,506892,Like
4324,2000383049,487608,Like
4325,1800198867,510237,Like
4326,2000119217,506062,Save
4327,2000205005,476189,Like
4328,2001835702,520292,Like
4329,2001394278,505152,Save
4330,999320,482451,Vote
4331,2701382,502061,Vote
4332,1122967,532289,Save
4333,354881,527825,Vote
4334,2000188099,478635,Vote
4335,2000283890,506175,Save
4336,2670980,502797,Like
4337,2001323210,493713,Like
4338,2002045721,486880,Save
4339,1497120,514791,Like
4340,2212783,480847,Save
4341,2001601815,519113,Save
4342,2844172,491905,Like
4343,421577,483272,Like
4344,2002254185,504498,Vote
4345,2579062,526013,Like
4346,2000723987,519087,Like
4347,2001973032,516712,Save
4348,2099206,498359,Vote
4349,2405519,536843,Save
4350,2000693376,510104,Like
4351,2921893,501762,Vote
4352,2000397513,479439,Like
4353,70073,500442,Like
4354,17803,500553,Save
4355,2001404990,506752,Like
4356,2394745,522478,Like
4357,1711484,500833,Like
4358,2001975910,480351,Vote
4359,2876642,507054,Like
4360,2666862,502832,Like
4361,2001409656,502987,Like
4362,1800054198,484263,Like
4363,2001437671,520590,Vote
4364,1800639187,479890,Save
4365,2001311460,487210,Save
4366,2191465,507769,Vote
4367,2002212158,518401,Save
4368,2703381,487741,Vote
4369,2203073,518229,Like
4370,2001458559,475718,Like
4371,2715785,487145,Save
4372,2699242,506978,Vote
4373,2195500,476487,Save
4374,952426,486747,Save
4375,1594096,482848,Save
4376,2086568,477253,Save
4377,2878323,486296,Vote
4378,1802652256,490634,Save
4379,2000568556,505256,Vote
4380,2502835,505750,Like
4381,2002204143,511114,Like
4382,68960,520952,Save
4383,2001123329,496182,Vote
4384,2001624047,507314,Save
4385,143515,476302,Save
4386,200268,505800,Vote
4387,116977,511332,Vote
4388,2818624,495524,Like
4389,2001524691,483717,Vote
4390,2442894,478224,Like
4391,2000742312,484509,Like
4392,1803025620,488683,Vote
4393,2001630635,484285,Like
4394,580178,481551,Like
4395,1802423641,509834,Like
4396,2001811952,493172,Save
4397,2002061400,505727,Like
4398,2799392,503652,Vote
4399,2000544779,501580,Vote
4400,2001979462,528875,Save
4401,2001910886,492647,Vote
4402,98802,489906,Like
4403,2002127337,481373,Vote
4404,2691191,475618,Like
4405,1800369473,502700,Like
4406,1802976517,513288,Like
4407,461283,505164,Vote
4408,43042277,478826,Like
4409,2001827809,476109,Vote
4410,362453,507504,Vote
4411,2701622,516910,Vote
4412,1825761,500060,Vote
4413,2001502386,504145,Like
4414,2722645,475782,Vote
4415,2002144670,479461,Vote
4416,2001850600,499490,Save
4417,1802998197,532486,Save
4418,1802770623,482385,Save
4419,1800064072,492467,Like
4420,2000727227,504288,Vote
4421,2000992635,496840,Vote
4422,486605,483225,Like
4423,2000468193,503485,Save
4424,2001923768,475846,Save
4425,2205902,520924,Like
4426,2001674900,482774,Vote
4427,1802767046,482178,Save
4428,1802798201,513062,Like
4429,2001512676,502519,Save
4430,2001391744,527864,Vote
4431,2422965,476162,Vote
4432,289680,494723,Like
4433,2001708728,499661,Like
4434,852554,488848,Save
4435,2214655,484271,Vote
4436,2001416750,495606,Save
4437,2357145,486797,Like
4438,1802494741,479862,Vote
4439,2000729085,492049,Save
4440,2002352139,476538,Vote
4441,1802608450,500349,Vote
4442,1802649720,480312,Save
4443,1803279447,502885,Save
4444,2202801,528652,Like
4445,2001687989,504463,Like
4446,2000400493,484726,Like
4447,2000164094,484353,Vote
4448,1800061829,475605,Like
4449,476809,494365,Vote
4450,2213391,499243,Like
4451,1175362,485536,Like
4452,2731183,502953,Save
4453,2928057,485883,Vote
4454,2774519,476022,Vote
4455,2706670,499931,Like
4456,2897317,515578,Like
4457,2002074708,507450,Save
4458,2752694,494116,Save
4459,2002143287,505195,Save
4460,693345,493075,Like
4461,2000261110,486316,Save
4462,1802873093,519074,Vote
4463,328023,482245,Save
4464,2001236401,499016,Vote
4465,2002167248,493845,Save
4466,1113755,476910,Vote
4467,2494604,511779,Save
4468,2000606400,504956,Save
4469,2001419520,486519,Like
4470,2001372240,493687,Save
4471,2215774,503204,Vote
4472,2001211470,511958,Vote
4473,2708802,482836,Vote
4474,2002124767,484587,Like
4475,870705,487210,Vote
4476,1803558439,503299,Like
4477,2002295123,523023,Save
4478,2196420,507153,Vote
4479,1800108166,519802,Save
4480,2206330,509254,Like
4481,2000727748,476626,Save
4482,258013,518537,Save
4483,1802567431,482051,Save
4484,1926388,483679,Vote
4485,1803025620,475390,Save
4486,2002176785,502407,Vote
4487,2000471336,535831,Like
4488,101295,484575,Vote
4489,2426329,496341,Save
4490,2000079359,503545,Vote
4491,2198744,483176,Save
4492,1800040050,479866,Like
4493,1806605,477613,Vote
4494,2001837961,510148,Save
4495,1803131704,482581,Like
4496,1819621,503848,Like
4497,2679429,485843,Vote
4498,2428334,503310,Vote
4499,2001734110,500463,Save
4500,161938,527487,Vote
4501,2706765,478294,Save
4502,2657133,487610,Like
4503,2700822,491541,Vote
4504,99438,483392,Save
4505,2002181692,483300,Like
4506,2002079772,508461,Save
4507,2393016,490543,Like
4508,2754908,482451,Like
4509,2436752,477106,Vote
4510,5238111,514172,Save
4511,2001006157,528318,Save
4512,2704627,478746,Save
4513,2702501,503867,Vote
4514,2000266746,482511,Like
4515,497152,500263,Save
4516,2001099088,485233,Vote
4517,2001821976,514516,Vote
4518,1803683793,480369,Save
4519,2001856274,506511,Like
4520,2002001352,496512,Vote
4521,2379714,533168,Save
4522,139668,508459,Like
4523,2422144,479890,Save
4524,2001419455,508008,Save
4525,1802649455,475385,Save
4526,2001650047,501760,Like
4527,2001035140,501149,Save
4528,733818,527072,Like
4529,2664947,502876,Vote
4530,2001057787,482034,Like
4531,2000581336,519116,Like
4532,2000722896,504900,Save
4533,2002166463,534283,Save
4534,199848,492718,Save
4535,2420546,488012,Vote
4536,2001244894,479214,Vote
4537,274666,512618,Like
4538,2710273,476937,Vote
4539,2881601,535691,Vote
4540,2210736,498543,Like
4541,1647364,499494,Like
4542,2002182418,484561,Save
4543,2000323376,509758,Vote
4544,1448975,478785,Save
4545,2001567302,482218,Save
4546,542615,493752,Save
4547,2001866625,479492,Like
4548,1084251,483691,Like
4549,2204704,503298,Vote
4550,2001832671,479327,Like
4551,41409,502899,Like
4552,2002276624,481046,Vote
4553,2001019921,493147,Vote
4554,2705183,488205,Save
4555,2651788,495175,Like
4556,2001632440,484384,Like
4557,2409751,506884,Save
4558,1803563469,494831,Save
4559,2001544000,482415,Save
4560,2372577,507323,Like
4561,2001947486,483336,Like
4562,2694923,479163,Vote
4563,2000228837,494432,Like
4564,283251,511982,Like
4565,453440,499243,Save
4566,2470629,479103,Save
4567,2819805,484536,Save
4568,167326,475999,Like
4569,2001285461,509271,Save
4570,2422189,477440,Save
4571,28636,499252,Like
4572,2000182771,493956,Save
4573,2000066421,505870,Save
4574,2000736509,514831,Save
4575,2001631106,499360,Save
4576,2001217685,506532,Save
4577,2001370971,507238,Vote
4578,2370454,502868,Save
4579,1802639348,503679,Vote
4580,2057047,512463,Like
4581,2001871870,503081,Vote
4582,1802739971,489817,Like
4583,2002341551,499688,Vote
4584,1800150110,482355,Vote
4585,725939,497465,Like
4586,2000524526,500823,Save
4587,1803019749,514423,Like
4588,2000280487,483910,Save
4589,804550,504327,Save
4590,1803074902,513691,Vote
4591,2000261110,507801,Vote
4592,1907073,477689,Like
4593,298981,518120,Vote
4594,1803743727,499217,Like
4595,2000338026,512333,Like
4596,1801661468,494415,Like
4597,135566,499525,Like
4598,2001342809,514226,Like
4599,2000757467,499351,Vote
4600,1802879096,520867,Save
4601,1802450063,514982,Save
4602,1802790458,506175,Save
4603,1802419141,517912,Vote
4604,2407750,502076,Save
4605,1578444,492286,Save
4606,2211543,480614,Save
4607,2000992635,484701,Save
4608,2001391744,498832,Vote
4609,1803121573,520769,Like
4610,2001370787,484989,Like
4611,1802636027,484601,Like
4612,2002228473,488174,Save
4613,210965,514355,Vote
4614,2693325,513907,Like
4615,2000183019,482617,Like
4616,2000681164,533718,Vote
4617,2732863,480523,Save
4618,2146028,482522,Vote
4619,2878252,512709,Like
4620,338870,503933,Like
4621,2943612,484096,Save
4622,2001304279,491788,Vote
4623,2220406,495174,Vote
4624,2001331004,501148,Save
4625,2777236,517857,Save
4626,2001149134,489182,Vote
4627,2000066703,503341,Save
4628,2001474491,515020,Vote
4629,2591211,515288,Like
4630,2291867,490217,Like
4631,2000153319,484992,Like
4632,2555126,484082,Like
4633,1803075870,525922,Save
4634,2001148316,482220,Save
4635,2209726,483073,Like
4636,2001354586,497274,Like
4637,994038,500185,Like
4638,2718232,503812,Like
4639,2000353332,499165,Save
4640,2731965,478542,Vote
4641,1803558733,493858,Like
4642,173695,530305,Like
4643,747829,508709,Vote
4644,2893053,509330,Vote
4645,2002230153,487811,Like
4646,13593,537073,Like
4647,1803170540,494334,Vote
4648,2000021510,528059,Like
4649,2001572746,520447,Save
4650,2000816455,531330,Vote
4651,2000588457,491010,Save
4652,2897778,475527,Vote
4653,1802444779,505414,Save
4654,2002168508,512757,Vote
4655,2742770,477897,Vote
4656,2000119217,499585,Save
4657,2661813,481418,Vote
4658,2000791764,513769,Like
4659,2681788,511486,Like
4660,2202664,504329,Vote
4661,2698467,521555,Save
4662,1592540,497159,Vote
4663,2694123,475715,Save
4664,2666880,482290,Vote
4665,830851,535020,Like
4666,2754850,505748,Vote
4667,2752694,513249,Vote
4668,2209336,481041,Like
4669,9018586,493969,Save
4670,154976,475658,Vote
4671,1800052761,483173,Vote
4672,812391,483211,Vote
4673,2002294747,531119,Save
4674,2002042656,490695,Like
4675,2000155597,483057,Save
4676,2002226349,500249,Save
4677,2592552,478386,Save
4678,2001617354,481768,Vote
4679,763388,508013,Like
4680,2001034725,524873,Save
4681,1803243415,497320,Save
4682,352658,481278,Save
4683,2001773424,476460,Vote
4684,320336,487304,Like
4685,2195324,513048,Save
4686,2738218,478112,Vote
4687,2000573247,507923,Save
4688,1555117,492270,Vote
4689,1175846,486758,Save
4690,2827975,486676,Like
4691,1802646004,476689,Like
4692,45103160,486199,Like
4693,2000927588,481466,Like
4694,43170105,510514,Like
4695,288058,498768,Like
4696,1322181,486857,Like
4697,2001822553,503657,Vote
4698,1803492928,497864,Like
4699,1803181466,501080,Like
4700,2002022864,485697,Vote
4701,2936160,503391,Save
4702,2002114765,504132,Like
4703,2000276418,499843,Save
4704,2216518,475620,Vote
4705,2712007,484597,Save
4706,2213124,486486,Like
4707,176481,530683,Save
4708,1802630340,483689,Like
4709,1600421,505525,Save
4710,912351,492789,Like
4711,2001310510,475822,Vote
4712,466915,491129,Save
4713,127062,504778,Like
4714,2001596794,495303,Save
4715,2693377,498387,Save
4716,2002216367,525932,Save
4717,1800139558,483077,Like
4718,1802640216,506771,Like
4719,11282050,523991,Vote
4720,2000899220,479449,Vote
4721,2001217432,488522,Like
4722,2548400,490169,Vote
4723,2418909,501365,Save
4724,2694923,504541,Save
4725,720281,475328,Save
4726,2689049,513024,Save
4727,2423343,478806,Save
4728,2579383,483077,Vote
4729,2447392,505571,Save
4730,1803138691,480214,Vote
4731,2001828769,477729,Vote
4732,2001898367,506106,Like
4733,1800142510,512892,Vote
4734,2880074,496964,Save
4735,107583,492448,Vote
4736,2406830,501166,Vote
4737,216999,491470,Save
4738,1800119725,482159,Vote
4739,525970,503242,Save
4740,400708,503123,Like
4741,1869474,521616,Like
4742,292090,494450,Vote
4743,1801613244,490518,Like
4744,2708967,488124,Like
4745,2412152,476932,Like
4746,1802641275,477124,Like
4747,1580637,498286,Like
4748,1802361363,476430,Vote
4749,1802651685,494728,Vote
4750,1803654949,513879,Save
4751,1289496,499120,Vote
4752,2001411311,483149,Like
4753,2000215795,479602,Save
4754,2137518,529128,Vote
4755,2000377354,488617,Like
4756,1803650091,481117,Save
4757,2889093,506889,Like
4758,1803403634,494382,Vote
4759,1256498,499485,Like
4760,2000793293,505520,Like
4761,1802652197,483231,Like
4762,1540041,501714,Save
4763,979532,501455,Like
4764,2001609106,479348,Like
4765,2002149968,484168,Vote
4766,2412152,481066,Save
4767,1800183060,525783,Vote
4768,870705,494432,Like
4769,2000414501,500361,Vote
4770,1800836484,499750,Save
4771,2000149100,505484,Like
4772,2001472942,479888,Vote
4773,2001381199,503549,Vote
4774,2001849279,533718,Like
4775,1877589,504277,Save
4776,165755,530287,Vote
4777,2671017,499911,Vote
4778,2000213777,525697,Save
4779,840768,520866,Vote
4780,2001895146,518181,Vote
4781,2378314,477496,Vote
4782,1802738581,501405,Save
4783,1803684688,488948,Vote
4784,229732,511612,Save
4785,1803703592,497987,Save
4786,885557,476419,Save
4787,1800338621,531158,Vote
4788,2000728451,507226,Save
4789,1243137,534859,Vote
4790,2000293897,501399,Like
4791,2002103835,486471,Like
4792,2000356125,533358,Like
4793,2000954434,491356,Save
4794,2945374,499217,Like
4795,2246854,516610,Save
4796,392984,499410,Vote
4797,2206034,475161,Vote
4798,125411,533244,Save
4799,337963,482102,Vote
4800,2658671,517410,Like
4801,2691263,504192,Like
4802,459123,485183,Save
4803,2000424257,525547,Like
4804,1458727,485413,Like
4805,2869519,478601,Vote
4806,2002243778,537716,Save
4807,1803218957,505540,Vote
4808,2614944,478110,Vote
4809,2336423,518230,Save
4810,2001614909,494438,Save
4811,1803019253,513886,Like
4812,531065,514877,Vote
4813,2002255039,532736,Vote
4814,758240,511545,Like
4815,2000376202,508714,Vote
4816,362983,475927,Like
4817,1179225,500578,Like
4818,2847415,484105,Vote
4819,2002044623,501506,Save
4820,2001494139,497740,Vote
4821,2205622,479412,Vote
4822,1800639187,514664,Save
4823,532984,511988,Like
4824,2002313733,485272,Vote
4825,2001345183,489085,Vote
4826,2002279646,512833,Save
4827,2001348117,495475,Save
4828,2000190754,479068,Like
4829,1832343,476501,Vote
4830,1803262884,475698,Vote
4831,1800836484,487957,Like
4832,1803022859,507199,Save
4833,475397,504575,Vote
4834,2002047119,486291,Like
4835,2002189122,495379,Save
4836,573772,501171,Save
4837,1803238187,485474,Like
4838,2418671,513455,Like
4839,2765929,483049,Save
4840,2000151773,485414,Vote
4841,2156638,491209,Like
4842,1206102,487701,Vote
4843,1369042,502823,Save
4844,2001676174,480594,Like
4845,1803683793,476306,Like
4846,7268779,477133,Like
4847,2000444299,501122,Like
4848,1802621814,495674,Like
4849,983617,535713,Vote
4850,2001060825,477810,Like
4851,2001975863,490551,Like
4852,1269180,493203,Vote
4853,1633258,483483,Save
4854,944561,519642,Like
4855,2002217900,535779,Save
4856,1525065,497640,Like
4857,2412375,492422,Like
4858,2000435669,528649,Vote
4859,2000056327,479035,Like
4860,2001798038,509959,Like
4861,1803755178,517222,Vote
4862,2000094969,493102,Vote
4863,2912768,518260,Vote
4864,1803066303,490504,Vote
4865,2235640,506828,Like
4866,2705696,491869,Save
4867,2001113368,512536,Vote
4868,2001391294,503628,Vote
4869,2002100961,503283,Vote
4870,381086,511752,Vote
4871,2000464013,501168,Vote
4872,2002076634,517991,Vote
4873,2001872588,526211,Save
4874,2001144343,495332,Vote
4875,1803097783,484496,Like
4876,2001511735,487781,Vote
4877,1590918,478806,Like
4878,2086568,503755,Vote
4879,2419367,489962,Like
4880,31074,487605,Vote
4881,4740,508542,Vote
4882,772690,524458,Save
4883,2684193,510194,Vote
4884,482933,476113,Save
4885,2000723202,477471,Vote
4886,1801227829,503081,Vote
4887,2001747016,489807,Vote
4888,2001694194,500025,Vote
4889,2774553,488127,Vote
4890,2000484582,491196,Like
4891,2000366335,491276,Like
4892,119577,499189,Like
4893,2001979598,480490,Save
4894,1072593,512680,Like
4895,2000725281,487487,Save
4896,2002049348,532963,Save
4897,11176,532081,Save
4898,1869474,501835,Save
4899,2002108635,489451,Save
4900,382071,488617,Save
4901,2000138831,478044,Save
4902,2001438552,510615,Save
4903,2002247393,491472,Vote
4904,2382421,499410,Vote
4905,2001081372,491070,Save
4906,2709575,502959,Like
4907,2001694243,511982,Save
4908,418600,503810,Like
4909,1815304,515553,Vote
4910,2001864249,486722,Like
4911,2608004,503930,Vote
4912,2000204555,479012,Vote
4913,2000088856,488536,Vote
4914,1803273860,524488,Like
4915,480107,498608,Like
4916,2001359569,528654,Vote
4917,2948599,495396,Like
4918,2001444235,529506,Save
4919,2213808,516546,Like
4920,1802448873,484226,Like
4921,1592049,482822,Save
4922,2000119217,495946,Like
4923,430507,512833,Save
4924,2001328057,518042,Vote
4925,1800173201,510268,Vote
4926,2369272,487496,Save
4927,2000376202,505361,Vote
4928,258540,513392,Like
4929,1802356587,480697,Like
4930,2688034,483334,Like
4931,2000727400,517578,Like
4932,1800824905,502279,Vote
4933,2200870,534264,Vote
4934,1803432858,493322,Vote
4935,2002202454,503010,Save
4936,207907,506768,Vote
4937,2001220648,529564,Save
4938,726815,503114,Vote
4939,54678,493594,Vote
4940,2002104490,531396,Save
4941,2758285,499870,Save
4942,88099,498523,Like
4943,2750321,519260,Vote
4944,1800025728,488335,Vote
4945,2000631289,502642,Save
4946,2000757467,491024,Like
4947,2851315,494715,Save
4948,2203407,478237,Like
4949,2000238914,512939,Like
4950,2000721616,496182,Save
4951,2000184762,495649,Like
4952,2000727263,482322,Vote
4953,1800185237,477632,Like
4954,2427277,481428,Like
4955,1802197846,533896,Save
4956,482933,483076,Save
4957,1803066228,481770,Vote
4958,2000322160,492860,Save
4959,2910780,534064,Save
4960,2651788,487998,Vote
4961,2574569,524840,Vote
4962,2808820,518120,Save
4963,2000119635,502939,Save
4964,2002288190,537459,Vote
4965,1596584,521591,Vote
4966,2001340050,481647,Save
4967,2000049609,502536,Vote
4968,2001850600,514390,Like
4969,2001304279,481431,Vote
4970,1802686027,502492,Vote
4971,2809709,485159,Like
4972,1803116783,497465,Like
4973,2002163750,487116,Save
4974,1802614274,517683,Vote
4975,2213143,476954,Like
4976,2736461,534196,Like
4977,2000207365,502520,Vote
4978,2657166,480922,Save
4979,2905618,532026,Save
4980,1802644726,496717,Vote
4981,2002240729,529063,Save
4982,1802628183,521057,Vote
4983,2001360243,502820,Save
4984,2672099,485721,Like
4985,1800154750,490446,Save
4986,2421172,489713,Save
4987,1243802,520230,Vote
4988,46231180,535786,Like
4989,2000481993,504681,Save
4990,2001819358,494429,Vote
4991,2203669,476291,Save
4992,2001486911,505566,Save
4993,2812082,479411,Vote
4994,2791643,480351,Save
4995,2426346,483581,Save
4996,914002,478223,Vote
4997,1803067410,475262,Save
4998,2002032003,518749,Save
4999,43099817,513389,Vote
5000,2000871414,481418,Save
5001,2000724537,503604,Like
5002,2327706,505613,Save
5003,2000596051,533120,Vote
5004,2002182382,495222,Save
5005,1800574164,484254,Vote
5006,2002081374,513472,Like
5007,2001858487,479312,Like
5008,848413,491305,Vote
5009,415438,537716,Save
5010,2419367,496779,Like
5011,688603,487402,Like
5012,1802643211,483755,Save
5013,2739627,478943,Vote
5014,2001241776,476006,Vote
5015,2000725095,482700,Like
5016,2000791764,479925,Save
5017,1802484225,481280,Vote
5018,2002091569,489979,Vote
5019,2002162136,530867,Vote
5020,2854039,503901,Vote
5021,2855424,491833,Save
5022,2754850,531577,Save
5023,2000984048,495181,Vote
5024,2002362042,494502,Vote
5025,2001456130,486395,Save
5026,42618027,510535,Save
5027,1802738581,488216,Vote
5028,2001178056,491552,Vote
5029,2197249,483127,Like
5030,2702863,501315,Save
5031,2002163112,489921,Vote
5032,527016,495284,Vote
5033,690268,508450,Like
5034,2001990500,508387,Vote
5035,2099206,477460,Save
5036,2888775,482289,Like
5037,2002303490,490036,Save
5038,840768,496399,Like
5039,2698699,482423,Like
5040,1802546205,485835,Save
5041,2000492951,486856,Like
5042,2420819,480341,Save
5043,1802646299,503965,Vote
5044,2001525486,502823,Like
5045,477411,490464,Like
5046,778319,506090,Like
5047,2419182,496805,Vote
5048,2422970,515062,Vote
5049,2001516596,513705,Save
5050,2001062596,503658,Save
5051,2419577,501887,Like
5052,2000319042,483513,Vote
5053,2001479218,483309,Vote
5054,2000829359,507629,Like
5055,1802624521,482969,Save
5056,2220406,503060,Like
5057,2000229379,503754,Vote
5058,1802629583,482037,Like
5059,839886,476501,Like
5060,594620,492492,Vote
5061,2710949,482174,Like
5062,1802642782,493868,Save
5063,2002092193,481569,Like
5064,2000031868,500230,Vote
5065,246173,508781,Save
5066,2880728,501124,Like
5067,2001841852,536726,Save
5068,1546189,481597,Like
5069,2647321,483258,Like
5070,2000803415,477377,Like
5071,1802652215,497616,Vote
5072,1802613799,485323,Vote
5073,552864,517576,Vote
5074,2419637,494723,Save
5075,2836761,510933,Like
5076,2000145766,500039,Like
5077,37449,482227,Save
5078,2000669433,498022,Like
5079,1802454270,516997,Vote
5080,2001849279,480192,Vote
5081,2001874810,475777,Like
5082,1112574,503355,Vote
5083,2244945,508749,Like
5084,2000478722,503687,Save
5085,229476,517533,Vote
5086,2002028679,503883,Vote
5087,2722900,504110,Vote
5088,2857065,507873,Save
5089,1877589,481202,Vote
5090,2000530280,529666,Save
5091,2700822,530326,Save
5092,2000473995,534899,Save
5093,2871757,534998,Save
5094,612868,521648,Save
5095,2103655,531146,Like
5096,2000295064,487501,Save
5097,2001674030,521242,Save
5098,2814103,477937,Like
5099,226863,476271,Save
5100,2001491284,516339,Like
5101,2000201276,483310,Like
5102,2458035,524149,Like
5103,1802629039,479141,Save
5104,2001533872,485090,Like
5105,2684701,501160,Vote
5106,532984,477769,Save
5107,2745791,503538,Save
5108,2956130,495761,Like
5109,2931189,481179,Like
5110,2420486,537331,Vote
5111,2000295064,528696,Like
5112,352538,499427,Vote
5113,2683033,512625,Vote
5114,2152719,482183,Vote
5115,2733985,481082,Save
5116,2658671,476643,Like
5117,2756160,508882,Save
5118,1803126280,481837,Vote
5119,1576657,536643,Like
5120,1803120826,503350,Save
5121,2001808442,504361,Vote
5122,2002084634,513933,Vote
5123,1802638630,482678,Like
5124,1803650388,506651,Vote
5125,2000490841,501410,Vote
5126,2866194,493935,Vote
5127,2000201213,480614,Like
5128,2893448,503958,Vote
5129,192799,482963,Like
5130,1800064176,477405,Save
5131,1803483129,508854,Like
5132,1800040050,483773,Vote
5133,2678080,513219,Save
5134,1138230,504870,Like
5135,2427465,478333,Vote
5136,538242,499678,Vote
5137,2001045299,487510,Like
5138,1803684521,503011,Save
5139,2001144343,502888,Like
5140,1636975,535518,Save
5141,1712662,477222,Like
5142,1802523980,515683,Vote
5143,1802881529,517847,Vote
5144,1802667547,476113,Save
5145,2000152446,475699,Vote
5146,2544114,505613,Like
5147,2191027,478665,Save
5148,2679429,494460,Vote
5149,2218728,491051,Save
5150,2001437183,503234,Like
5151,2002160991,505701,Vote
5152,2000350673,509715,Vote
5153,2001980633,528122,Like
5154,2276896,524955,Save
5155,2419558,522816,Like
5156,2415318,479888,Vote
5157,2000146204,533190,Like
5158,786567,535312,Like
5159,2419627,477456,Vote
5160,2002093772,483160,Vote
5161,2001834705,529415,Like
5162,2000747226,517894,Vote
5163,2422900,496100,Like
5164,2002271887,518718,Save
5165,1122967,491452,Save
5166,1802642705,512594,Like
5167,2001074427,475229,Save
5168,2000431004,503822,Save
5169,2001144173,484133,Vote
5170,2001284573,506324,Vote
5171,2205481,499376,Vote
5172,2001922815,487773,Like
5173,1202579,489420,Save
5174,49561,513673,Like
5175,2001997103,480705,Save
5176,1803101057,508914,Like
5177,1415237,475937,Vote
5178,2000255709,486722,Like
5179,2589997,488477,Vote
5180,2739031,501835,Vote
5181,2001690935,502882,Like
5182,1803097935,494449,Like
5183,5238111,487492,Vote
5184,2000054022,502872,Vote
5185,1802625035,475820,Save
5186,2417050,524054,Like
5187,2000135451,512943,Vote
5188,2001872588,483910,Save
5189,1802652215,480558,Like
5190,1592540,483374,Like
5191,1802481371,493848,Vote
5192,2001081846,505708,Like
5193,2000428663,477472,Vote
5194,2001928881,506884,Save
5195,1802793526,484877,Vote
5196,1800038922,483089,Like
5197,2429874,513434,Save
5198,2372661,475879,Like
5199,1250245,504721,Save
5200,2001188611,527462,Vote
5201,6789562,504333,Save
5202,2000426197,490621,Like
5203,2002256762,496107,Like
5204,2820437,502545,Vote
5205,2001051242,496100,Save
5206,2427523,486312,Like
5207,2743305,480401,Save
5208,2000216260,478889,Save
5209,2002209114,496011,Like
5210,2749062,487013,Vote
5211,2000047564,496288,Like
5212,672534,482407,Vote
5213,1840764,505028,Like
5214,2001797847,509997,Like
5215,2002125596,502997,Like
5216,2204308,498263,Save
5217,1802636312,505412,Vote
5218,120121,534270,Vote
5219,1802646160,483277,Like
5220,2002095183,493502,Save
5221,2755128,505653,Like
5222,739506,499127,Vote
5223,2001823772,484603,Like
5224,2001354818,483037,Save
5225,2001742444,476231,Like
5226,2000694654,507551,Like
5227,1762637,507546,Save
5228,421577,476012,Save
5229,2000434941,520809,Like
5230,1261107,498666,Vote
5231,242766,521472,Vote
5232,2001192623,532924,Save
5233,2001043909,520248,Save
5234,2690567,486808,Like
5235,2312109,484106,Like
5236,2002198350,506136,Save
5237,1803019366,529739,Like
5238,1746890,503300,Like
5239,2124133,501541,Save
5240,2107262,533127,Vote
5241,2000240054,506090,Vote
5242,2199349,515569,Vote
5243,2001411311,482344,Save
5244,336058,477814,Save
5245,141654,537671,Vote
5246,2000051404,479755,Save
5247,1540216,506971,Like
5248,2001060825,499488,Save
5249,2610793,502578,Save
5250,889557,490582,Save
5251,214034,527388,Save
5252,2000088856,501399,Save
5253,2000727748,497442,Vote
5254,1160345,516126,Like
5255,2710345,497404,Save
5256,783619,524744,Like
5257,2383139,510375,Vote
5258,2001403392,514646,Vote
5259,2001867242,511483,Vote
5260,1803488102,482755,Save
5261,2000481538,494991,Save
5262,1287956,532714,Save
5263,426337,513463,Vote
5264,2001816517,502824,Vote
5265,1801795884,501733,Like
5266,2000162008,530466,Vote
5267,2002236741,502034,Save
5268,7064541,477540,Vote
5269,418600,480018,Save
5270,2001288919,490456,Vote
5271,2001579113,504056,Vote
5272,56002,488343,Save
5273,2002346708,517017,Vote
5274,2002195581,476046,Save
5275,2002134452,476068,Save
5276,1803181466,481460,Vote
5277,2001427498,498878,Save
5278,2000027578,502215,Vote
5279,2773212,521883,Like
5280,2001797238,515079,Like
5281,610488,475970,Like
5282,2668137,526351,Save
5283,2001585978,475715,Like
5284,38643,483025,Save
5285,683554,503197,Vote
5286,1802787544,476068,Vote
5287,12714995,505779,Save
5288,2750321,536221,Vote
5289,2002243778,481796,Like
5290,1376033,485820,Save
5291,2424784,507551,Vote
5292,2002023056,512716,Save
5293,2213103,484396,Vote
5294,1802517522,476511,Save
5295,2952347,482174,Save
5296,1803170764,520197,Like
5297,2002207660,477208,Like
5298,2788938,486156,Vote
5299,27961,491368,Like
5300,2001767386,529096,Vote
5301,2000464892,510953,Like
5302,2749770,476040,Vote
5303,97745,511236,Save
5304,1802624518,478998,Vote
5305,2000722725,511959,Like
5306,44797233,517665,Save
5307,557649,491177,Save
5308,2001722458,537089,Save
5309,2425300,483024,Save
5310,2493332,480302,Save
5311,1803745724,478189,Like
5312,199198,528506,Vote
5313,2000700643,496883,Save
5314,2000215790,480867,Save
5315,182290,475963,Vote
5316,607820,483824,Save
