FollowingId,FollowerId,FolloweeId
2238,2214343,848413
2239,1803097960,848413
2240,1519638,850505
2241,2673385,850505
2242,2201069,852554
2243,2545326,852554
2244,336145,862484
2245,345176,865936
2246,2425960,865936
2247,1802449075,865936
2248,1803121112,865936
2249,2001009997,865936
2250,1926335,866963
2251,2000588595,866963
2252,2002047119,866963
2253,2324309,868192
2254,2528019,870705
2255,2002272874,874111
2256,1122967,876385
2257,2419858,876385
2258,2701622,876385
2259,2001953175,876385
2260,2001423062,876513
2261,1769082,880681
2262,2550994,880681
2263,1802642523,880681
2264,2001270626,880681
2265,2001710204,880681
2266,2002297745,880681
2267,2001499294,884895
2268,2528236,888081
2269,1449158,895132
2270,814775,906665
2271,2001091390,906665
2272,2001782382,906665
2273,2692576,912351
2274,911978,924903
2275,2706664,931788
2276,1802680362,931788
2277,2000937685,931788
2278,2001355566,931788
2279,2689073,934184
2280,2000966280,934184
2281,2001948789,950193
2282,12609008,952285
2283,2312109,969592
2284,2433488,969592
2285,2445232,969592
2286,1802622636,969592
2287,56084,972515
2288,192880,972515
2289,231467,972515
2290,1911869,972515
2291,1800117146,972515
2292,2000743924,972515
2293,2000811400,972515
2294,2001294080,972515
2295,2749821,978370
2296,2000151994,978370
2297,1682643,982333
2298,2781656,985173
2299,1379541,987247
2300,2200754,987247
2301,2765438,987247
2302,2000208849,987247
2303,2000725509,987558
2304,2205756,989996
2305,255338,991523
2306,2423403,993446
2307,2445891,993446
2308,2489970,993446
2309,1801354225,993446
2310,2002064020,993446
2311,2002236508,993446
2312,2001360243,996333
2313,1803655051,997542
2314,2000000998,997542
2315,2002231999,997542
2316,119552,1004112
2317,206101,1004112
2318,222478,1004112
2319,2419708,1004112
2320,2732172,1004112
2321,2819684,1004112
2322,2913921,1004112
2323,1803489523,1004112
2324,2002153007,1004112
2325,2002296757,1004112
2326,2000087268,1012624
2327,64682,1015850
2328,160977,1015850
2329,164221,1015850
2330,237123,1015850
2331,277434,1015850
2332,281586,1015850
2333,321836,1015850
2334,362983,1015850
2335,674022,1015850
2336,789516,1015850
2337,1026891,1015850
2338,1273379,1015850
2339,1274599,1015850
2340,1355867,1015850
2341,1452756,1015850
2342,1602102,1015850
2343,2196775,1015850
2344,2276896,1015850
2345,2377913,1015850
2346,2419920,1015850
2347,2427111,1015850
2348,2437689,1015850
2349,2438830,1015850
2350,2447363,1015850
2351,2691902,1015850
2352,2710918,1015850
2353,2762577,1015850
2354,1800123312,1015850
2355,1800206685,1015850
2356,1800567725,1015850
2357,1802602516,1015850
2358,1802942828,1015850
2359,1803407574,1015850
2360,2000262875,1015850
2361,2000484243,1015850
2362,2000827765,1015850
2363,2001051242,1015850
2364,2001153734,1015850
2365,2001177113,1015850
2366,2001249388,1015850
2367,2001425592,1015850
2368,2001527070,1015850
2369,2001543211,1015850
2370,2001563752,1015850
2371,2001842808,1015850
2372,2001874810,1015850
2373,2001936872,1015850
2374,2002119018,1015850
2375,2002133080,1015850
2376,2002139966,1015850
2377,2002219518,1015850
2378,2002304584,1019163
2379,341486,1019702
2380,2001337716,1019994
2381,120566,1020526
2382,130133,1020526
2383,142617,1020526
2384,203111,1020526
2385,260911,1020526
2386,279240,1020526
2387,362499,1020526
2388,380539,1020526
2389,550557,1020526
2390,936601,1020526
2391,965948,1020526
2392,1023526,1020526
2393,1592540,1020526
2394,1873232,1020526
2395,1947270,1020526
2396,1979054,1020526
2397,2095927,1020526
2398,2442576,1020526
2399,2494604,1020526
2400,2805480,1020526
2401,2874585,1020526
2402,2903877,1020526
2403,43383181,1020526
2404,43452629,1020526
2405,1800567725,1020526
2406,1801023025,1020526
2407,1802739487,1020526
2408,1802901902,1020526
2409,1802996903,1020526
2410,1803005318,1020526
2411,1803683827,1020526
2412,2000041020,1020526
2413,2000227596,1020526
2414,2000728801,1020526
2415,2000791764,1020526
2416,2000791764,1020526
2417,2000849548,1020526
2418,2000915967,1020526
2419,2001363889,1020526
2420,2001527053,1020526
2421,2001573435,1020526
2422,2001604211,1020526
2423,2002108635,1020526
2424,2002162063,1020526
2425,2002164644,1020526
2426,2002184138,1020526
2427,2002210409,1020526
2428,2428362,1026891
2429,195175,1029909
2430,269521,1029909
2431,356034,1029909
2432,487098,1029909
2433,683554,1029909
2434,758400,1029909
2435,2191027,1029909
2436,2197249,1029909
2437,2200652,1029909
2438,2209269,1029909
2439,2213805,1029909
2440,2284242,1029909
2441,2348309,1029909
2442,2412433,1029909
2443,2416859,1029909
2444,2442576,1029909
2445,2446255,1029909
2446,2692217,1029909
2447,2747436,1029909
2448,2818719,1029909
2449,2893436,1029909
2450,1800094111,1029909
2451,1800133181,1029909
2452,1800338621,1029909
2453,1802638420,1029909
2454,1802650709,1029909
2455,1802651739,1029909
2456,1803107237,1029909
2457,1803108313,1029909
2458,1803137291,1029909
2459,2000034751,1029909
2460,2000147875,1029909
2461,2000233731,1029909
2462,2000844812,1029909
2463,2001236401,1029909
2464,2001270058,1029909
2465,2001308022,1029909
2466,2001345183,1029909
2467,2001363889,1029909
2468,2001381363,1029909
2469,2001423062,1029909
2470,2001459181,1029909
2471,2001728220,1029909
2472,2001798254,1029909
2473,2001925638,1029909
2474,2002185128,1029909
2475,311625,1031457
2476,2424289,1031457
2477,2689366,1031457
2478,2000341403,1031457
2479,2001837955,1031457
2480,142617,1033531
2481,338870,1033531
2482,2428393,1041047
2483,2861080,1041047
2484,1800079964,1041047
2485,2001376395,1041047
2486,2683541,1047126
2487,1803513952,1052603
2488,2000927680,1052603
2489,2001523725,1052603
2490,35251,1052873
2491,119552,1052873
2492,225688,1052873
2493,341486,1052873
2494,437571,1052873
2495,487098,1052873
2496,772473,1052873
2497,844643,1052873
2498,928625,1052873
2499,992432,1052873
2500,1042494,1052873
2501,1045095,1052873
2502,1131759,1052873
2503,1269921,1052873
2504,1658850,1052873
2505,2204704,1052873
2506,2227423,1052873
2507,2410230,1052873
2508,2411353,1052873
2509,2420668,1052873
2510,2422720,1052873
2511,2454908,1052873
2512,2549380,1052873
2513,2705183,1052873
2514,2710949,1052873
2515,2778257,1052873
2516,2889327,1052873
2517,42563529,1052873
2518,1802451051,1052873
2519,1802504021,1052873
2520,1802532716,1052873
2521,1802598817,1052873
2522,1802712195,1052873
2523,1802826334,1052873
2524,1803049454,1052873
2525,1803118525,1052873
2526,2000295675,1052873
2527,2000295889,1052873
2528,2000738936,1052873
2529,2000746238,1052873
2530,2000814644,1052873
2531,2000876229,1052873
2532,2001516053,1052873
2533,2001563416,1052873
2534,2001708728,1052873
2535,2001838478,1052873
2536,2001936444,1052873
2537,2001959059,1052873
2538,2001960791,1052873
2539,2002001957,1052873
2540,2002047119,1052873
2541,2002092253,1052873
2542,2002112769,1052873
2543,2752105,1058097
2544,2000104925,1058097
2545,321816,1058435
2546,169430,1058797
2547,1663041,1058797
2548,2002275387,1059458
2549,2000724368,1063121
2550,2665420,1070350
2551,165308,1072593
2552,171210,1072593
2553,265672,1072593
2554,379153,1072593
2555,612601,1072593
2556,707800,1072593
2557,906665,1072593
2558,1101802,1072593
2559,1460111,1072593
2560,1856536,1072593
2561,2212084,1072593
2562,2213839,1072593
2563,2334010,1072593
2564,2499149,1072593
2565,2649397,1072593
2566,2693432,1072593
2567,2701060,1072593
2568,2711178,1072593
2569,2722900,1072593
2570,2733855,1072593
2571,2743459,1072593
2572,2756448,1072593
2573,2785432,1072593
2574,2913921,1072593
2575,1800290124,1072593
2576,1800335603,1072593
2577,1802640216,1072593
2578,1802892081,1072593
2579,1803088875,1072593
2580,1803124398,1072593
2581,1803558733,1072593
2582,1803622298,1072593
2583,2000191980,1072593
2584,2001211470,1072593
2585,2001353474,1072593
2586,2001410644,1072593
2587,2001414893,1072593
2588,2001421609,1072593
2589,2001469777,1072593
2590,2001493928,1072593
2591,2001623088,1072593
2592,2001752221,1072593
2593,2001908075,1072593
2594,2001960543,1072593
2595,2002019587,1072593
2596,2002081374,1072593
2597,2002150141,1072593
2598,2002170246,1072593
2599,2002225247,1072593
2600,2001645138,1098582
2601,12650620,1100022
2602,2423450,1100340
2603,2814746,1105991
2604,2001288755,1105991
2605,2001294080,1105991
2606,2001784008,1108735
2607,39708,1117794
2608,80517,1117794
2609,133716,1117794
2610,137477,1117794
2611,412541,1117794
2612,805005,1117794
2613,1135521,1117794
2614,1175846,1117794
2615,2027211,1117794
2616,2368355,1117794
2617,2380530,1117794
2618,2412375,1117794
2619,2417994,1117794
2620,2419044,1117794
2621,2420488,1117794
2622,2420515,1117794
2623,2436128,1117794
2624,2458035,1117794
2625,2691191,1117794
2626,2706576,1117794
2627,2736370,1117794
2628,2939825,1117794
2629,1800052357,1117794
2630,1800263066,1117794
2631,1802707332,1117794
2632,1803491512,1117794
2633,1803716867,1117794
2634,2000031085,1117794
2635,2000135101,1117794
2636,2000145766,1117794
2637,2000191486,1117794
2638,2000266746,1117794
2639,2000271941,1117794
2640,2000920973,1117794
2641,2000921853,1117794
2642,2001005949,1117794
2643,2001065990,1117794
2644,2001121768,1117794
2645,2001175783,1117794
2646,2001277101,1117794
2647,2001331851,1117794
2648,2001362428,1117794
2649,2001549162,1117794
2650,2001563752,1117794
2651,2001591225,1117794
2652,2001957846,1117794
2653,2002112123,1117794
2654,1800567725,1118084
2655,2000947534,1122739
2656,2202183,1129116
2657,2688637,1129116
2658,1802398710,1129116
2659,1803145693,1129116
2660,2000184463,1129116
2661,98802,1136781
2662,141284,1136781
2663,169410,1136781
2664,170711,1136781
2665,223822,1136781
2666,401767,1136781
2667,720589,1136781
2668,875124,1136781
2669,1052603,1136781
2670,1633258,1136781
2671,1742738,1136781
2672,1770404,1136781
2673,1893923,1136781
2674,2386410,1136781
2675,2410698,1136781
2676,2410939,1136781
2677,2419446,1136781
2678,2446445,1136781
2679,2688795,1136781
2680,2692620,1136781
2681,2708366,1136781
2682,2757420,1136781
2683,2918518,1136781
2684,2945374,1136781
2685,10255570,1136781
2686,1800048901,1136781
2687,1800187713,1136781
2688,1801870204,1136781
2689,1802642599,1136781
2690,1802646160,1136781
2691,1803078104,1136781
2692,1803157701,1136781
2693,2000010699,1136781
2694,2000041020,1136781
2695,2000377354,1136781
2696,2000498330,1136781
2697,2000652154,1136781
2698,2000711890,1136781
2699,2000723082,1136781
2700,2000727920,1136781
2701,2000788165,1136781
2702,2000805150,1136781
2703,2000999263,1136781
2704,2001033600,1136781
2705,2001080141,1136781
2706,2001555300,1136781
2707,2001816517,1136781
2708,2001820368,1136781
2709,2002076555,1136781
2710,2002092252,1136781
2711,2002261089,1136781
2712,2002288498,1136781
2713,2001918766,1138068
2714,181781,1138230
2715,1802320406,1138643
2716,2000695613,1138643
2717,2485385,1139722
2718,1802486073,1139722
2719,2002099486,1139722
2720,2001855813,1141221
2721,2000304085,1156623
2722,2001677116,1158733
2723,487245,1161666
2724,2247203,1161666
2725,2474725,1161666
2726,2682188,1161666
2727,1800155403,1161666
2728,2001091055,1161666
2729,2001272559,1161666
2730,2001573435,1161666
2731,142617,1175377
2732,102724,1180305
2733,1175043,1191030
2734,2709018,1191887
2735,2890225,1195537
2736,2000092052,1195537
2737,2001284129,1195537
2738,1612125,1201808
2739,2401256,1201808
2740,2002142828,1221394
2741,2002232434,1226388
2742,2001872983,1226481
2743,1266167,1242099
2744,2204786,1244049
2745,2661293,1246384
2746,2002193696,1246384
2747,2213893,1248720
2748,48451,1248947
2749,832019,1248947
2750,2542257,1248947
2751,2755678,1248947
2752,2422970,1250245
2753,2001066024,1250369
2754,2001551535,1250369
2755,2001853384,1250369
2756,2000388888,1256498
2757,137854,1256775
2758,69138,1267504
2759,99438,1267504
2760,139819,1267504
2761,496829,1267504
2762,582561,1267504
2763,637579,1267504
2764,794029,1267504
2765,942456,1267504
2766,954954,1267504
2767,1422878,1267504
2768,1624656,1267504
2769,1665882,1267504
2770,1957498,1267504
2771,2192199,1267504
2772,2200488,1267504
2773,2221484,1267504
2774,2285768,1267504
2775,2411353,1267504
2776,2647890,1267504
2777,2715939,1267504
2778,2722963,1267504
2779,2824276,1267504
2780,2875939,1267504
2781,11395289,1267504
2782,1800055520,1267504
2783,1802549429,1267504
2784,1803062017,1267504
2785,2000209619,1267504
2786,2000250480,1267504
2787,2000373223,1267504
2788,2000501461,1267504
2789,2000526525,1267504
2790,2000647993,1267504
2791,2000826468,1267504
2792,2001284573,1267504
2793,2001381363,1267504
2794,2001446999,1267504
2795,2001456646,1267504
2796,2001494710,1267504
2797,2001515600,1267504
2798,2001623854,1267504
2799,2002074899,1267504
2800,2002275387,1267504
2801,2002276513,1267504
2802,2001409156,1269180
2803,57222,1271506
2804,90743,1271506
2805,347909,1271506
2806,889572,1271506
2807,1160345,1271506
2808,2048056,1271506
2809,2092116,1271506
2810,2376798,1271506
2811,2412375,1271506
2812,2425311,1271506
2813,2441463,1271506
2814,2570613,1271506
2815,2935688,1271506
2816,1800052761,1271506
2817,1800290124,1271506
2818,1800301850,1271506
2819,1802649676,1271506
2820,1802651706,1271506
2821,1802976517,1271506
2822,1803266070,1271506
2823,1803730680,1271506
2824,2000034751,1271506
2825,2000216990,1271506
2826,2000550546,1271506
2827,2000727127,1271506
2828,2000894678,1271506
2829,2001054844,1271506
2830,2001154001,1271506
2831,2001373816,1271506
2832,2001535971,1271506
2833,2001588190,1271506
2834,2001802746,1271506
2835,2001802746,1271506
2836,2001913366,1271506
2837,2002070926,1271506
2838,2002165420,1271506
2839,2002190476,1271506
2840,2002200210,1271506
2841,2002221656,1271506
2842,2000568556,1274315
2843,945680,1287349
2844,994712,1287349
2845,1199752,1287349
2846,9953205,1287349
2847,2002182274,1287349
2848,1802197444,1289496
2849,2001614260,1289496
2850,2001046333,1292322
2851,1800558865,1296198
2852,2000441383,1296198
2853,2001088130,1296198
2854,217376,1303023
2855,2703606,1303023
2856,42214306,1303023
2857,1802639355,1303023
2858,1803357919,1303023
2859,2000961776,1303023
2860,2001437701,1303023
2861,2001485733,1303023
2862,2001849279,1303023
2863,2001629295,1305159
2864,2001975863,1305159
2865,63553,1306810
2866,2722963,1306912
2867,2001480231,1306912
2868,2001516053,1306912
2869,2000514343,1325545
2870,1802361980,1330315
2871,2001329588,1332733
2872,2000225933,1335043
2873,437873,1359842
2874,1802778489,1359842
2875,2000951389,1359842
2876,2788486,1361318
2877,2000700643,1361318
2878,1802641041,1361848
2879,1803598895,1361848
2880,2000382408,1361848
2881,2446291,1361987
2882,2705425,1366254
2883,1004540,1373522
2884,2759067,1373522
2885,42299822,1373522
2886,1800199313,1373522
2887,2632140,1375473
2888,2652037,1377608
2889,1800290124,1377608
2890,2001060203,1377608
2891,2001102034,1377608
2892,2000445465,1382157
2893,2000727970,1385437
2894,48065,1397217
2895,311140,1397217
2896,1391479,1397217
2897,2706670,1397217
2898,2001872588,1397217
2899,2330784,1404273
2900,2865217,1404273
2901,2000473858,1404273
2902,2002355720,1404273
2903,1802841750,1405270
2904,2000259572,1405270
2905,2001272876,1417953
2906,2425859,1418189
2907,2575690,1421422
2908,2592552,1422300
2909,2057387,1422878
2910,2704931,1422878
2911,1802602671,1422878
2912,1803083664,1422878
2913,2000027578,1422878
2914,2001340250,1422878
2915,2001529689,1422878
2916,251206,1430678
2917,2570613,1436160
2918,2001594305,1436160
2919,2001762661,1436160
2920,2002091119,1436160
2921,1803375522,1438647
2922,902569,1438812
2923,450493,1443753
2924,924903,1447190
2925,251711,1460111
2926,1999181,1460111
2927,1803298711,1460111
2928,2000612892,1460111
2929,278639,1461200
2930,217376,1468267
2931,2896153,1468267
2932,2959951,1468267
2933,2002236485,1468267
2934,2462519,1469340
2935,10449415,1470708
2936,2000484243,1470708
2937,2001062596,1470708
2938,2001458833,1470708
2939,2001999265,1470708
2940,2002169234,1470708
2941,2000954434,1471973
2942,2001288294,1473227
2943,11433866,1481653
2944,1803097935,1481653
2945,329017,1484914
2946,2765275,1484914
2947,2801427,1484914
2948,51089,1488183
2949,169629,1488183
2950,377366,1488183
2951,455641,1488183
2952,526614,1488183
2953,949568,1488183
2954,1067479,1488183
2955,1690362,1488183
2956,2148512,1488183
2957,2192074,1488183
2958,2203413,1488183
2959,2210060,1488183
2960,2420525,1488183
2961,2428362,1488183
2962,2446544,1488183
2963,2530453,1488183
2964,2689085,1488183
2965,2718447,1488183
2966,6994035,1488183
2967,1800044428,1488183
2968,1800044428,1488183
2969,1800077962,1488183
2970,1801587204,1488183
2971,1802368620,1488183
2972,1802570007,1488183
2973,1803075004,1488183
2974,1803650091,1488183
2975,2000134188,1488183
2976,2000170041,1488183
2977,2000532836,1488183
2978,2000540454,1488183
2979,2000723217,1488183
2980,2001206302,1488183
2981,2001462751,1488183
2982,2001598827,1488183
2983,2001599974,1488183
2984,2001621720,1488183
2985,2001624431,1488183
2986,2001639578,1488183
2987,2001683182,1488183
2988,2001710204,1488183
2989,2001757838,1488183
2990,2001766966,1488183
2991,2001884748,1488183
2992,2002110955,1488183
2993,2002119018,1488183
2994,2002121194,1488183
2995,2002163750,1488183
2996,2002230574,1488183
2997,1658850,1489145
2998,2206136,1489145
2999,2739334,1489145
3000,2783733,1489145
3001,2818405,1489145
3002,1803070855,1489145
3003,2002181477,1489145
3004,2002215277,1489145
3005,2419692,1489449
3006,2000912056,1491454
3007,320336,1499199
3008,2441366,1500065
3009,266064,1500306
3010,1553575,1500306
3011,2704108,1500678
3012,1803499374,1500678
3013,2000733027,1502519
3014,1618975,1515407
3015,2524020,1518564
3016,2001736804,1520979
3017,13506,1541622
3018,1765951,1546244
3019,2675113,1546244
3020,2828010,1546244
3021,1802473899,1547388
3022,312621,1562080
3023,459438,1562080
3024,1803081122,1562080
3025,2000865720,1566320
3026,2001918835,1566320
3027,1803075044,1567811
3028,2001672505,1567811
3029,2000562019,1569798
3030,1464183,1575703
3031,1663088,1575703
3032,2091514,1575703
3033,2204704,1575703
3034,1800123312,1575703
3035,2000492951,1575703
3036,2000544779,1575703
3037,2001328380,1575703
3038,2001416827,1575703
3039,2001557696,1575703
3040,2002176334,1575703
3041,2001253391,1576657
3042,163112,1577777
3043,1802673856,1577777
3044,2211309,1579131
3045,2001153734,1579131
3046,1803437671,1583851
3047,2002247480,1583851
3048,2001364593,1586052
3049,2001756313,1589782
3050,2002078025,1589782
3051,1779256,1595047
3052,2694019,1596584
3053,1802493124,1596584
3054,2471815,1603963
3055,2680073,1603963
3056,5688630,1603963
3057,2001446797,1603963
3058,2001648106,1603963
3059,1802799772,1612125
3060,2001310201,1612125
3061,298447,1618844
3062,547623,1618844
3063,2001844921,1618844
3064,1155603,1618975
3065,1191887,1618975
3066,1670583,1618975
3067,2001004516,1620222
3068,2276604,1622365
3069,2412578,1622365
3070,2705147,1622365
3071,2265150,1633565
3072,2000612892,1636470
3073,2001827719,1636470
3074,407280,1639858
3075,2000113837,1639858
3076,2000723043,1645107
3077,2002272874,1645107
3078,1824868,1650163
3079,307536,1654831
3080,2696748,1654831
3081,2388936,1656058
3082,2001032416,1658455
3083,2001835018,1658455
3084,288058,1658850
3085,1814507,1658850
3086,1803235773,1662636
3087,1803625613,1662636
3088,216999,1663024
3089,2702136,1663024
3090,6117824,1663024
3091,2000726751,1663024
3092,2001643561,1663024
3093,2001756176,1663024
3094,2001793325,1663024
3095,2001891892,1663799
3096,448426,1666316
3097,1256775,1666316
3098,1442702,1666316
3099,2000850526,1677099
3100,1421135,1678694
3101,2192881,1678694
3102,1803587962,1678694
3103,2000051655,1678694
3104,2001763638,1678694
3105,1250824,1684373
3106,2068275,1684373
3107,2424192,1689601
3108,1803019339,1689601
3109,2001324015,1689601
3110,2002070351,1689601
3111,33588,1689814
3112,257254,1689814
3113,1802413215,1690711
3114,889557,1692274
3115,2001274139,1701315
3116,2000673184,1701377
3117,2000297428,1703875
3118,2000726697,1703875
3119,2001245747,1703875
3120,2001303441,1706426
3121,167849,1711756
3122,227367,1711756
3123,565374,1711756
3124,2860225,1713467
3125,1802634336,1726293
3126,1803270908,1728322
3127,2001673516,1732166
3128,2001693646,1732166
3129,2000729085,1732579
3130,2001625264,1732579
3131,2002216546,1736925
3132,2368355,1743443
3133,2710146,1743443
3134,1802636312,1743443
3135,1802644244,1743443
3136,2000009491,1743443
3137,2000819981,1743443
3138,2001737783,1743443
3139,306216,1745502
3140,1438647,1745502
3141,2439355,1745502
3142,2734292,1745502
3143,2960311,1745502
3144,2002162663,1745502
3145,1800050468,1746890
3146,1801316385,1746890
3147,2000865641,1746890
3148,2457451,1762584
3149,224862,1765951
3150,47892,1771117
3151,2864700,1771117
3152,1802997570,1771117
3153,1803177140,1771117
3154,2001799817,1771117
3155,2001820414,1771117
3156,2001919104,1771117
3157,83503,1779984
3158,2419446,1779984
3159,1802487699,1779984
3160,1802642596,1779984
3161,2001020938,1779984
3162,2001827999,1779984
3163,2001894453,1779984
3164,2002254807,1779984
3165,1436597,1788649
3166,2000016012,1788649
3167,2000539188,1788649
3168,2693758,1789261
3169,2000698768,1799484
3170,2001496746,1801169
3171,2001815688,1817104
3172,2686218,1829384
3173,1175362,1852777
3174,346860,1856536
3175,471004,1856536
3176,1726293,1856536
3177,1803061442,1856536
3178,2000322650,1856536
3179,2001298983,1856536
3180,2001840034,1856536
3181,165623,1861154
3182,1566745,1861154
3183,1803024121,1861154
3184,2001514058,1861154
3185,2002101566,1885198
3186,2446403,1905484
3187,2858261,1911277
3188,2001025533,1925885
3189,2755452,1926335
3190,185955,1938173
3191,376010,1938173
3192,432105,1938173
3193,471004,1938173
3194,528197,1938173
3195,1084251,1938173
3196,1537131,1938173
3197,1875469,1938173
3198,1951388,1938173
3199,2008910,1938173
3200,2172354,1938173
3201,2213800,1938173
3202,2241340,1938173
3203,2279089,1938173
3204,2326190,1938173
3205,2423369,1938173
3206,2683033,1938173
3207,2710128,1938173
3208,2713601,1938173
3209,12264795,1938173
3210,1800174055,1938173
3211,1802404831,1938173
3212,1802656331,1938173
3213,1803002054,1938173
3214,1803666163,1938173
3215,2000006263,1938173
3216,2000073716,1938173
3217,2000150034,1938173
3218,2000151970,1938173
3219,2000277487,1938173
3220,2000373223,1938173
3221,2000737947,1938173
3222,2000912622,1938173
3223,2000953057,1938173
3224,2001042745,1938173
3225,2001057904,1938173
3226,2001274139,1938173
3227,2001369440,1938173
3228,2001386140,1938173
3229,2001496259,1938173
3230,2001499658,1938173
3231,2001655651,1938173
3232,2001694692,1938173
3233,2001746637,1938173
3234,2001798125,1938173
3235,2001849279,1938173
3236,2002210912,1938173
3237,2002236477,1938173
3238,2202171,1957134
3239,2418956,1957134
3240,2001739925,1957134
3241,2001748837,1957134
3242,2182510,1963338
3243,1802849525,1963338
3244,1803104729,1971272
3245,2000376924,1971272
3246,64780,1974537
3247,640808,1974537
3248,1803179828,1974680
3249,2000892726,1976599
3250,2675309,1978307
3251,2198435,1984992
3252,2001293303,1984992
3253,2001633484,1986616
3254,382203,1988741
3255,2736964,1988741
3256,2698717,1999181
3257,2001764550,1999181
3258,2001801643,1999181
3259,2002113601,1999181
3260,2000902244,2004421
3261,2002001352,2004421
3262,2001610036,2032489
3263,565276,2055191
3264,2286040,2056075
3265,227978,2061935
3266,260911,2061935
3267,2688042,2082844
3268,2002098014,2082844
3269,1504624,2082932
3270,2001367038,2082932
3271,2001364593,2084431
3272,2002051455,2084431
3273,1802222087,2089399
3274,2711140,2094752
3275,1800137914,2094752
3276,2000097842,2094752
3277,2002059194,2094752
3278,173399,2097182
3279,2135142,2097182
3280,2705149,2097182
3281,1802491994,2097182
3282,2000993586,2097182
3283,2002169234,2103129
3284,726843,2123645
3285,2219892,2123645
3286,2798422,2123645
3287,2000045537,2123645
3288,2001063067,2123645
3289,2001141485,2123645
3290,2001481973,2123645
3291,227367,2124286
3292,440579,2124286
3293,1802582652,2124286
3294,809202,2126407
3295,2734536,2126407
3296,2000497436,2126407
3297,2001537455,2126407
3298,952285,2126734
3299,2637273,2126734
3300,2847415,2126734
3301,2000887596,2126734
3302,2001423651,2126734
3303,2001451670,2132649
3304,2000051655,2135289
3305,2689619,2140614
3306,2000111609,2140614
3307,2723189,2143923
3308,285300,2170026
3309,1824868,2171041
3310,841895,2172141
3311,2735455,2172141
3312,1803678181,2172141
3313,2000753294,2172141
3314,2001211132,2175724
3315,64682,2186621
3316,1268197,2186621
3317,1802451431,2186621
3318,305869,2187221
3319,888081,2187221
3320,521359,2192562
3321,2001426366,2193852
3322,686117,2194917
3323,2215961,2194917
3324,2820005,2194917
3325,1801023025,2194917
3326,1802787544,2194917
3327,2000293897,2194917
3328,2002236048,2194917
3329,48920,2195976
3330,60124,2195976
3331,82761,2195976
3332,109110,2195976
3333,177443,2195976
3334,317187,2195976
3335,328023,2195976
3336,349446,2195976
3337,373245,2195976
3338,415536,2195976
3339,552864,2195976
3340,1048179,2195976
3341,1102236,2195976
3342,1145514,2195976
3343,1396309,2195976
3344,1433777,2195976
3345,1522598,2195976
3346,1574395,2195976
3347,1701315,2195976
3348,2215779,2195976
3349,2259557,2195976
3350,2305484,2195976
3351,2420544,2195976
3352,2427246,2195976
3353,2454908,2195976
3354,2659040,2195976
3355,2737682,2195976
3356,2751843,2195976
3357,2775875,2195976
3358,2808380,2195976
3359,2847415,2195976
3360,1800198867,2195976
3361,1802644436,2195976
3362,1802732913,2195976
3363,1803067659,2195976
3364,1803099575,2195976
3365,1803136297,2195976
3366,1803690019,2195976
3367,2000606008,2195976
3368,2000703652,2195976
3369,2000817159,2195976
3370,2001310510,2195976
3371,2001387085,2195976
3372,2001519891,2195976
3373,2001648458,2195976
3374,2001650558,2195976
3375,2001666826,2195976
3376,2001676079,2195976
3377,2001716807,2195976
3378,2001730000,2195976
3379,2001797288,2195976
3380,2001906623,2195976
3381,2002018072,2195976
3382,2002241833,2195976
3383,2002248918,2195976
3384,350577,2198132
3385,885557,2198132
3386,1803418556,2198132
3387,2000064757,2198132
3388,2000131689,2198132
3389,2000232997,2198132
3390,2001188513,2198132
3391,2001403392,2198132
3392,2001632794,2198132
3393,2001779331,2198132
3394,2002002497,2198132
3395,751759,2198343
3396,2777236,2198343
3397,2847153,2198343
3398,1802646308,2198343
3399,2642510,2198744
3400,10801783,2198744
3401,927895,2199485
3402,2001923768,2200864
3403,526614,2200921
3404,2204308,2200921
3405,2209762,2200921
3406,2747436,2200921
3407,2750321,2200921
3408,2001998423,2200921
3409,2212876,2201427
3410,2856126,2201427
3411,1802650342,2201427
3412,2000462564,2201427
3413,2001174003,2201427
3414,2002034317,2201427
3415,2211059,2201870
3416,2707199,2201870
3417,1802399574,2203793
3418,2000698768,2203793
3419,1291001,2204286
3420,9269645,2204286
3421,1803103910,2204286
3422,2000994139,2204286
3423,13012576,2206320
3424,2001479064,2206320
3425,2000485153,2207906
3426,13012576,2209000
3427,1117794,2215987
3428,1802649701,2215987
3429,2667031,2216803
3430,2858389,2221484
3431,2000541438,2221484
3432,873917,2229758
3433,1802490677,2229758
3434,688603,2270337
3435,928301,2270337
3436,1683962,2270337
3437,2681208,2270337
3438,1803139268,2270337
3439,2000694654,2270337
3440,2000717906,2270337
3441,2000863766,2270337
3442,2001666826,2270337
3443,2001912421,2270337
3444,1240773,2272370
3445,2660190,2272370
3446,2001459181,2272370
3447,2001757944,2272370
3448,2001867242,2272370
3449,1800190659,2299388
3450,2002248213,2299388
3451,2000724368,2300352
3452,2000769598,2300352
3453,2001865348,2304299
3454,2001627200,2310915
3455,2694312,2324285
3456,2001583729,2324285
3457,2001015861,2341241
3458,2001552506,2341241
3459,642850,2347017
3460,2705189,2355251
3461,1802628183,2355251
3462,2647199,2357608
3463,1803461908,2365452
3464,306797,2379245
3465,357071,2379245
3466,428885,2379245
3467,439797,2379245
3468,493738,2379245
3469,779622,2379245
3470,884141,2379245
3471,1013468,2379245
3472,1145322,2379245
3473,1692795,2379245
3474,2003730,2379245
